,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
339,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048454301,0.044786675,-0.2406249,0.0015592873,-0.0017468188,-0.0016270462,1051.6707,725.94054,0.04261510211247711,-0.02296876172172037,-0.06949247327616574,-0.05834929190064629,0.001213843607199124,0.0597696960809252,0.06872690136508004,0.020652507749622396,-0.04455994265077363,-0.07279524544561945,-0.04062291807538925,0.02525949841264561,0.07018084211459727,0.05686406423072093,-0.0036401822948896666,-0.06112369876516414,-0.06788497689796574,-0.018313309752350012,0.0464552790582233,0.07267391451145927,0.038585603768104576,-0.02752217291497363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043903698,0.049368497,-0.25254282,0.001528838,-0.0018182314,-0.0015242079,1051.8736,726.56388,0.0421214089821338,-0.024117479481756993,-0.07001603098928093,-0.05686406423072087,0.004246240298428151,0.06177532654425426,0.06720398668833154,0.01595376647570115,-0.048751632006466636,-0.0723406019275811,-0.03491854372917643,0.031953314396054325,0.07187620456714623,0.05117973270472264,-0.012680993089721225,-0.06584675083904257,-0.06347830151829394,-0.0075731613805540615,0.054719074656735776,0.07086202642489213,0.027240959486883397,-0.03935474273161045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039325575,0.05904229,-0.23723965,0.0014986316,-0.0019064325,-0.0015196258,1052.8525,727.912,0.041624790908690965,-0.02525949841264562,-0.07049583302375322,-0.055315663093580214,0.007271266458415731,0.0636265581367559,0.06545246738592297,0.011184149168805365,-0.052669234860922905,-0.07138390741406603,-0.02892097582423645,0.038327878454590965,0.07272888423818598,0.04479961067919785,-0.02152393054005573,-0.06940098220890818,-0.05779984095561966,0.003337055870680634,0.06161402122986072,0.06708639327093416,0.015064226842679189,-0.04986831868762775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039558638,0.066771594,-0.24210226,0.0013640157,-0.0019718269,-0.0016318456,1052.7423,728.17575,0.04112528237769033,-0.026394501309194584,-0.07093157953305695,-0.05370580869459121,0.01028367131277072,0.06531876396151974,0.06347830151829385,0.006364845279967451,-0.05629072606307752,-0.06993180146045636,-0.0226805729405659,0.04431950104980301,0.07272888423818599,0.03781043616657016,-0.030031010057770154,-0.07172330306153538,-0.05096336293581346,0.014172333565760179,0.06696763521577022,0.06145164627954615,0.0024273500593093742,-0.058710533033255255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034092442,0.064351439,-0.23541007,0.0016202388,-0.0019287725,-0.0016459889,1052.0014,727.12508,0.04062291807538922,-0.02752217291497369,-0.0713229982026384,-0.05203628951098412,0.013278225994888648,0.06684771458451173,0.06128820451218297,0.0015172649972994094,-0.05959574523088767,-0.06799436182696036,-0.016249732622104447,0.049868318687627866,0.07187620456714625,0.030307227272023445,-0.03806948775883566,-0.07277249076012998,-0.04310583601728939,0.024689346170813573,0.0706459909343814,0.05411393687863099,-0.010283671312770803,-0.06558503453795109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027093483,0.056238346,-0.23047808,0.0013099933,-0.0018879938,-0.0017729435,1051.8545,726.98515,0.040117732886351926,-0.028642200009879337,-0.07166984442009557,-0.05030896030493322,0.016249732622104465,0.06820958860545856,0.05888962631707861,-0.00333705587068079,-0.06256571121941631,-0.06558503453795106,-0.009682451420747404,0.05491889202647848,0.07018084211459726,0.022391990418586687,-0.0455139317897593,-0.07252992157172286,-0.034384685431520144,0.03465191536361705,0.07255707086397911,0.045276609389103384,-0.022680572940565934,-0.07026142084992368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030319778,0.068186254,-0.26434212,0.0014740307,-0.0020636362,-0.0016052327,1052.0366,727.30462,0.03960976189102728,-0.029754271497133934,-0.07197190142804565,-0.048525740062997855,0.019193033318063952,0.0694009822089082,0.056290726063077556,-0.008176551569802619,-0.06518392658586862,-0.0627205405652153,-0.0030338715142877006,0.059420759782741125,0.06766267345521051,0.014172333565760266,-0.05224817955760386,-0.07099990124999137,-0.02497463907494346,0.04383631384010151,0.07265306754591257,0.03518456589945865,-0.034384685431520054,-0.07258296054603976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034063929,0.073099691,-0.23540067,0.0014731058,-0.0020932267,-0.0017191308,1051.5573,726.21799,0.039099040363312645,-0.030858078489695694,-0.07222898045958506,-0.046688609864212964,0.022103019165652802,0.07041891767159521,0.05350034430635752,-0.012979722208033027,-0.06743567146426806,-0.05942075978274116,0.0036401822948898045,0.0633289428995052,0.06435122181413369,0.005760003275030567,-0.05816715032310356,-0.06820958860545855,-0.015064226842678928,0.0520362895109841,0.07093157953305693,0.02411747948175708,-0.045038500974374215,-0.07247184606375862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877939,0.059494025,-0.25435383,0.0012486856,-0.0021037435,-0.0017893135,1051.6926,726.34871,0.0385856037681045,-0.03195331439605441,-0.07244092085625702,-0.044799610679197834,0.024974639074943277,0.07126085080484737,0.050527972956675486,-0.01772522927066703,-0.06930828632199995,-0.05570859299840919,0.010283671312770701,0.06660439394127407,0.060285310934169424,-0.002730634489071789,-0.06317848487329555,-0.06420851341974686,-0.0048520034397680906,0.05906769726120654,0.06743567146426813,0.012382043825971236,-0.05431659358922256,-0.06993180146045636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036658014,0.074306131,-0.25113129,0.0013050369,-0.0023105124,-0.0018820229,1051.1403,725.66841,0.03806948775883565,-0.03303967500538996,-0.07260759016845308,-0.04286084110272743,0.027802908550766354,0.07192467731343297,0.047383722989186236,-0.022391990418586753,-0.07079124313295748,-0.05160980302010006,0.016840813482617126,0.06921438722466651,0.0555126099028873,-0.011184149168805366,-0.06720398668833157,-0.05906769726120659,0.005457429654250001,0.06477263425774231,0.062252796762010044,0.0003034740726405385,-0.06193555942242311,-0.06504795759978266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033124039,0.060351519,-0.23980772,0.0011137967,-0.0023947618,-0.001923048,1051.987,726.24178,0.03755072817499955,-0.0341168585720692,-0.07272888423818598,-0.04087445502228657,0.030582918344688927,0.07240873805495511,0.04407829005041652,-0.026959273148435572,-0.07187620456714623,-0.04715283585923824,0.023256551759015684,0.07113284578723343,0.050089074276157226,-0.019485614896235008,-0.07018084211459727,-0.05287839280798934,0.015657523367636025,0.06902298594003757,0.055512609902887304,-0.011783505625243811,-0.06766267345521049,-0.05798399894824236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036678598,0.059001021,-0.25869953,0.0012244012,-0.0026850192,-0.0019709542,1052.5435,727.20647,0.03702936103966146,-0.03518456589945845,-0.07280472726418191,-0.03884265922519562,0.033309842976380906,0.07271182318664834,0.0406229180753893,-0.03140678689861752,-0.07255707086397908,-0.04236862331263329,0.029477016394370236,0.07234060192758107,0.04407829005041658,-0.027522172914973525,-0.07206260050464652,-0.045750464056361725,0.02554391923868581,0.07172330306153532,0.047383722989186416,-0.023543938056339635,-0.07132299820263834,-0.04897667760853853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039211437,0.075178999,-0.25565518,0.00097199949,-0.0029461018,-0.0019249584,1052.3701,726.80027,0.036505422556957004,-0.03624250042302779,-0.0728350718492516,-0.036767710946967146,0.03597894910957821,0.07283317518921306,0.03702936103966146,-0.03571477319192969,-0.07283001412573387,-0.037290368292724224,0.035449977256247024,0.07282558871369095,0.037550728174999624,-0.035184565899458446,-0.07281989902991062,-0.03781043616657017,0.03491854372917636,0.07281294517316735,0.038069487758835625,-0.034651915363617045,-0.07280472726418191,-0.03832787845459094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038213813,0.067643481,-0.24961382,0.0012492612,-0.0029356865,-0.0020695883,1052.7084,726.91001,0.035978949109578225,-0.03729036829272419,-0.07281989902991062,-0.03465191536361711,0.03858560376810446,0.07277249076012998,0.033309842976380996,-0.03986409341436218,-0.07269349983837337,-0.0319533143960545,0.0411252823776902,0.07258296054603978,0.030582918344688976,-0.04236862331263312,-0.07244092085625704,-0.029199249562702423,0.043593576619630287,0.07226744241306175,0.02780290855076654,-0.04479961067919767,-0.07206260050464655,-0.02639450130919489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041949455,0.057057528,-0.26294905,0.0012404188,-0.0030982131,-0.0020016839,1053.4033,727.65447,0.03544997725624698,-0.03832787845459102,-0.07275921828823041,-0.03249762303071555,0.04112528237769032,0.07252992157172285,0.029477016394370344,-0.04383631384010164,-0.07214829549873515,-0.026394501309194615,0.04645527905822342,0.07161514157094903,0.02325655175901575,-0.048976677608538355,-0.07093157953305695,-0.020069758152664912,0.051395213979755626,0.07009904502104317,0.016840813482617085,-0.05370580869459117,-0.06911928654702128,-0.013576499268182362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038650164,0.075242791,-0.25475157,0.0011065911,-0.002872369,-0.0018338226,1052.2859,726.82536,0.03491854372917645,-0.03935474273161041,-0.07265306754591254,-0.030307227272023483,0.04359357661963032,0.07210607389207448,0.025543919238685934,-0.04761378752500424,-0.0711974662995884,-0.020652507749622462,0.05139521397975563,0.06993180146045636,0.015657523367636237,-0.05491889202647839,-0.06831542671856752,-0.010584016076429925,0.05816715032310347,0.06635644823759419,0.005457429654250108,-0.061123698765164054,-0.06406469034835911,-0.0003034740726408062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038234955,0.049986603,-0.28089461,0.0011000022,-0.0028544,-0.0017773422,1052.7473,726.66061,0.03438468543152025,-0.04037067590374711,-0.07250151314059004,-0.028083161520615296,0.04598620208264675,0.07150200706974359,0.021523930540055785,-0.051179732704722605,-0.0698463578968166,-0.014767183725573573,0.055903608977826494,0.06754975880069736,0.007874924830581076,-0.06011448192535338,-0.06463328468147488,-0.0009104011444485394,0.0637737101811167,0.06112369876516411,-0.006062476900610922,-0.06684771458451179,-0.0570532070091153,0.012979722208032982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
